berabohm;Beraboh Man (Japan version C);
beraboho;Beraboh Man (Japan version B);
mmaze;Marchen Maze (Japan);
bakutotu;Bakutotsu Kijuutei;
wldcourt;World Court (Japan);
splatter;Splatter House (Japan);
faceoff;Face Off (Japan);
rompers;Rompers (Japan);a
romperso;Rompers (Japan old version);a
blastoff;Blast Off (Japan);a
ws89;World Stadium '89 (Japan);
dangseed;Dangerous Seed (Japan);a
ws90;World Stadium '90 (Japan);
pistoldm;Pistol Daimyo no Bouken (Japan);
boxyboy;Boxy Boy (US);
soukobdx;Souko Ban Deluxe (Japan);
puzlclub;Puzzle Club (Japan prototype);a
tankfrce;Tank Force (US);
tankfrcj;Tank Force (Japan);
finallap;Final Lap (Rev E);
finalapd;Final Lap (Rev D);
finalapc;Final Lap (Rev C);
finlapjc;Final Lap (Japan - Rev C);
finlapjb;Final Lap (Japan - Rev B);
assault;Assault;a
assaultj;Assault (Japan);a
assaultp;Assault Plus (Japan);a
metlhawk;Metal Hawk (Japan);a
ordyne;Ordyne (Japan);
mirninja;Mirai Ninja (Japan);
phelios;Phelios (Japan);a
dirtfoxj;Dirt Fox (Japan);a
fourtrax;Four Trax;
valkyrie;Valkyrie No Densetsu (Japan);a
finehour;Finest Hour (Japan);
burnforc;Burning Force (Japan);
marvland;Marvel Land (US);
marvlanj;Marvel Land (Japan);
kyukaidk;Kyuukai Douchuuki (Japan new version);
kyukaido;Kyuukai Douchuuki (Japan old version);
dsaber;Dragon Saber;a
dsaberj;Dragon Saber (Japan);a
finalap2;Final Lap 2;
finalp2j;Final Lap 2 (Japan);
gollygho;Golly! Ghost!;
rthun2;Rolling Thunder 2;
rthun2j;Rolling Thunder 2 (Japan);
sgunner;Steel Gunner;
sgunner2;Steel Gunner 2 (US);
sgunnr2j;Steel Gunner 2 (Japan);
cosmogng;Cosmo Gang the Video (US);a
cosmognj;Cosmo Gang the Video (Japan);a
finalap3;Final Lap 3 (Japan set 1);
finalp3a;Final Lap 3 (World);
luckywld;Lucky and Wild;
suzuka8h;Suzuka 8 Hours (World[Q]);
suzuk8hj;Suzuka 8 Hours (Japan);
sws92;Super World Stadium '92 (Japan);
sws92g;Super World Stadium '92 Gekitouban (Japan);
suzuk8h2;Suzuka 8 Hours 2 (Japan);
sws93;Super World Stadium '93 (Japan);
bkrtmaq;Bakuretsu Quiz Ma-Q Dai Bouken (Japan);
cgangpzl;Cosmo Gang the Puzzle (US);
cgangpzj;Cosmo Gang the Puzzle (Japan);
exvania;Exvania (Japan);
fghtatck;Fighter and Attacker (US);a
fa;F-A (Japan);a
knckhead;Knuckle Heads (World);
knckhedj;Knuckle Heads (Japan);
swcourt;Super World Court (Japan);
emeralda;Emeraldia (Japan Version B);
emerldaa;Emeraldia (Japan);
numanath;Numan Athletics (World);
numanatj;Numan Athletics (Japan);
quiztou;Nettou! Gekitou! Quiztou!! (Japan);
tinklpit;Tinkle Pit (Japan);
xday2;X-Day 2 (Japan);
nebulray;Nebulas Ray (World);a
nebulryj;Nebulas Ray (Japan);a
ptblank;Point Blank;
gunbulet;Gun Bullet (Japan);
gslgr94u;Great Sluggers '94;
sws95;Super World Stadium '95 (Japan);
sws96;Super World Stadium '96 (Japan);
sws97;Super World Stadium '97 (Japan);
vshoot;J-League Soccer V-Shoot;
outfxies;Outfoxies;
outfxesj;Outfoxies (Japan);
machbrkr;Mach Breakers (Japan);
ncv1;Namco Classics Collection Vol.1;a
ncv1j;Namco Classics Collection Vol.1 (Japan set 1);a
ncv1j2;Namco Classics Collection Vol.1 (Japan set 2);a
ncv2;Namco Classics Collection Vol.2;a
ncv2j;Namco Classics Collection Vol.2 (Japan);a
winrun91;Winning Run 91;
solvalou;Solvalou (Japan);
starblad;Starblade;
aircombj;Air Combat (Japan);
aircombu;Air Combat (US);
cybsled;Cyber Sled;
alpinerd;Alpine Racer (Rev. AR2 Ver.D);
alpinerc;Alpine Racer (Rev. AR2 Ver.C);
raveracw;Rave Racer (Rev. RV2, World);
ridgeraj;Ridge Racer (Rev. RR1, Japan);
ridger2j;Ridge Racer 2 (Rev. RRS1, Japan);
acedrvrw;Ace Driver (Rev. AD2, World);
victlapw;Ace Driver - Victory Lap (Rev. ADV2, World);
cybrcomm;Cyber Commando (Rev. CY1, Japan);
airco22b;Air Combat 22 (Rev. ACS1 Ver.B);
cybrcycc;Cyber Cycles (Rev. CB2 Ver.C);
timecrsa;Time Crisis (Rev. TS2 Ver.A);
propcycl;Prop Cycle (Rev PR2 Ver.A);
cosmicg;Cosmic Guerilla;a
cosmica;Cosmic Alien;a
cosmica2;Cosmic Alien (older);a
panic;Space Panic (version E);a
panic2;Space Panic (set 2);a
panic3;Space Panic (set 3);a
panich;Space Panic (harder);a
panicger;Space Panic (German);a
zerohour;Zero Hour;a
redclash;Red Clash;a
redclask;Red Clash (Kaneko);a
magspot;Magical Spot;a
magspot2;Magical Spot II;a
devzone;Devil Zone;a
devzone2;Devil Zone (easier);a
nomnlnd;No Man's Land;a
nomnlndg;No Man's Land (Gottlieb);a
cheekyms;Cheeky Mouse;a
ladybug;Lady Bug;a
ladybugb;Lady Bug (bootleg);a
snapjack;Snap Jack;
cavenger;Cosmic Avenger;
dorodon;Dorodon (set 1);a
dorodon2;Dorodon (set 2);a
mrdo;Mr. Do!;a
mrdoy;Mr. Do! (prototype);a
mrdot;Mr. Do! (Taito);a
mrdofix;Mr. Do! (bugfixed);a
mrlo;Mr. Lo!;a
mrdu;Mr. Du!;a
yankeedo;Yankee DO!;a
docastle;Mr. Do's Castle (set 1);a
docastl2;Mr. Do's Castle (set 2);a
docastlo;Mr. Do's Castle (older);a
douni;Mr. Do vs. Unicorns;a
dorunrun;Do! Run Run (set 1);
dorunru2;Do! Run Run (set 2);
dorunruc;Do! Run Run (Do's Castle hardware);
spiero;Super Pierrot (Japan);
dowild;Mr. Do's Wild Ride;
jjack;Jumping Jack;a
kickridr;Kick Rider;
idsoccer;Indoor Soccer;
radarscp;Radar Scope;a
dkong;Donkey Kong (US set 1);a
dkongpe;Donkey Kong - Pauline Edition;a
dkongo;Donkey Kong (US set 2);a
dkongjp;Donkey Kong (Japan set 1);a
dkongjo;Donkey Kong (Japan set 2);a
dkongjo1;Donkey Kong (Japan set 3) (bad dump[Q]);a
dkongx;Donkey Kong II - Jumpman Returns (Hack);a
dkongjr;Donkey Kong Junior (US);a
dkongjrj;Donkey Kong Jr. (Japan);a
dkngjnrj;Donkey Kong Junior (Japan[Q]);a
dkongjrb;Donkey Kong Jr. (bootleg);a
dkngjnrb;Donkey Kong Junior (bootleg[Q]);a
dkong3;Donkey Kong 3 (US);a
dkong3j;Donkey Kong 3 (Japan);a
dkong3b;Donkey Kong 3 (bootleg on Donkey Kong Jr. hardware);a
mario;Mario Bros. (US);
mariojp;Mario Bros. (Japan);
masao;Masao;
pestplce;Pest Place;
spclforc;Special Forces;a
spcfrcii;Special Forces II;a
8ballact;Eight Ball Action (DK conversion);a
8ballat2;Eight Ball Action (DKJr conversion);a
shootgal;Shooting Gallery;
drakton;Drakton;a
strtheat;Street Heat - Cardinal Amusements;a
hunchbkd;Hunchback (DK conversion);a
sbdk;Super Bike (DK conversion);a
herbiedk;Herbie at the Olympics (DK conversion);a
herodk;Hero in the Castle of Doom (DK conversion);a
herodku;Hero in the Castle of Doom (DK conversion not encrypted);a
skyskipr;Sky Skipper;
popeye;Popeye (revision D);
popeyeu;Popeye (revision D not protected);
popeyef;Popeye (revision F);
popeyebl;Popeye (bootleg);
punchout;Punch-Out!!;
spnchout;Super Punch-Out!!;
spnchotj;Super Punch-Out!! (Japan);
armwrest;Arm Wrestling;
pc_tenis;PlayChoice-10 - Tennis;
pc_mario;PlayChoice-10 - Mario Bros.;
pc_bball;PlayChoice-10 - Baseball;
pc_bfght;PlayChoice-10 - Balloon Fight;
pc_ebike;PlayChoice-10 - Excite Bike;
pc_golf;PlayChoice-10 - Golf;
pc_kngfu;PlayChoice-10 - Kung Fu;
pc_1942;PlayChoice-10 - 1942;
pc_smb;PlayChoice-10 - Super Mario Bros.;
pc_vball;PlayChoice-10 - Volley Ball;
pc_duckh;PlayChoice-10 - Duck Hunt;
pc_hgaly;PlayChoice-10 - Hogan's Alley;
pc_wgnmn;PlayChoice-10 - Wild Gunman;
pc_grdus;PlayChoice-10 - Gradius;
pc_grdue;PlayChoice-10 - Gradius (older);
pc_tkfld;PlayChoice-10 - Track and Field;
pc_pwrst;PlayChoice-10 - Pro Wrestling;
pc_trjan;PlayChoice-10 - Trojan;
pc_cvnia;PlayChoice-10 - Castlevania;
pc_dbldr;PlayChoice-10 - Double Dribble;
pc_rnatk;PlayChoice-10 - Rush N' Attack;
pc_rygar;PlayChoice-10 - Rygar;
pc_cntra;PlayChoice-10 - Contra;
pc_goons;PlayChoice-10 - The Goonies;
pc_mtoid;PlayChoice-10 - Metroid;
pc_radrc;PlayChoice-10 - Rad Racer;
pc_miket;PlayChoice-10 - Mike Tyson's Punchout;
pc_rcpam;PlayChoice-10 - RC Pro Am;
pc_ngaid;PlayChoice-10 - Ninja Gaiden;
pc_tmnt;PlayChoice-10 - Teenage Mutant Ninja Turtles;
pc_ftqst;PlayChoice-10 - Uncle Fester's Quest - The Addams Family;
pc_bstar;PlayChoice-10 - Baseball Stars;
pc_tbowl;PlayChoice-10 - Tecmo Bowl;
pc_drmro;PlayChoice-10 - Dr. Mario;
pc_ynoid;PlayChoice-10 - Yo! Noid;
pc_rrngr;PlayChoice-10 - Chip'n Dale - Rescue Rangers;
pc_ddrgn;PlayChoice-10 - Double Dragon;
pc_gntlt;PlayChoice-10 - Gauntlet;
pc_smb2;PlayChoice-10 - Super Mario Bros. 2;
pc_smb3;PlayChoice-10 - Super Mario Bros. 3;
pc_mman3;PlayChoice-10 - Mega Man 3;
pc_radr2;PlayChoice-10 - Rad Racer II;
pc_suprc;PlayChoice-10 - Super C;
pc_tmnt2;PlayChoice-10 - Teenage Mutant Ninja Turtles II;
pc_wcup;PlayChoice-10 - Nintendo World Cup;
pc_ngai2;PlayChoice-10 - Ninja Gaiden 2;
pc_ngai3;PlayChoice-10 - Ninja Gaiden 3;
pc_pwbld;PlayChoice-10 - Power Blade;
pc_rkats;PlayChoice-10 - Rockin' Kats;
pc_pinbt;PlayChoice-10 - PinBot;
pc_cshwk;PlayChoice-10 - Captain Sky Hawk;
pc_sjetm;PlayChoice-10 - Solar Jetman;
pc_moglf;PlayChoice-10 - Mario's Open Golf;
btlecity;Vs. Battle City;
starlstr;Vs. Star Luster;
cstlevna;Vs. Castlevania;
cluclu;Vs. Clu Clu Land;
drmario;Vs. Dr. Mario;
duckhunt;Vs. Duck Hunt;
excitebk;Vs. Excitebike;
excitbkj;Vs. Excitebike (Japan);
goonies;Vs. The Goonies;
hogalley;Vs. Hogan's Alley;
iceclimb;Vs. Ice Climber;
iceclmbj;Vs. Ice Climber (Japan);
ladygolf;Vs. Stroke and Match Golf (Ladies Version);
machridr;Vs. Mach Rider (Endurance Course Version);
machridj;Vs. Mach Rider (Japan, Fighting Course Version);
rbibb;Vs. Atari R.B.I. Baseball (set 1);
rbibba;Vs. Atari R.B.I. Baseball (set 2);
suprmrio;Vs. Super Mario Bros.;
vsskykid;Vs. Super SkyKid;
tkoboxng;Vs. TKO Boxing;
smgolf;Vs. Stroke and Match Golf (Men Version);
smgolfj;Vs. Stroke and Match Golf (Men Version) (Japan);
vspinbal;Vs. Pinball;
vspinblj;Vs. Pinball (Japan);
vsslalom;Vs. Slalom;
vssoccer;Vs. Soccer;
vsgradus;Vs. Gradius;
platoon;Vs. Platoon;
vstetris;Vs. Tetris;
mightybj;Vs. Mighty Bomb Jack (Japan);
jajamaru;Vs. Ninja Jajamaru Kun (Japan);
topgun;Vs. Top Gun;
bnglngby;Vs. Raid on Bungeling Bay (Japan);
vstennis;Vs. Tennis;
wrecking;Vs. Wrecking Crew;
balonfgt;Vs. Balloon Fight;
vsmahjng;Vs. Mahjang (Japan);
vsbball;Vs. BaseBall;
vsbballj;Vs. BaseBall (Japan set 1);
vsbbalja;Vs. BaseBall (Japan set 2);
iceclmrj;Vs. Ice Climber Dual (Japan);
vsgshoe;Vs. Gumshoe;
supxevs;Vs. Super Xevious;
vsfdf;Vs. Freedom Force;
smgolfb;Vs. Stroke and Match Golf (Men set 2);
vsbbaljb;Vs. BaseBall (Japan set 3);
nss_ssoc;Nintendo Super System - Super Soccer;
nss_actr;Nintendo Super System - Act Raiser;
nss_con3;Nintendo Super System - Contra 3 - The Alien Wars;
nss_adam;Nintendo Super System - The Addams Family;
nss_aten;Nintendo Super System - David Crane's Amazing Tennis;
nss_rob3;Nintendo Super System - Robocop 3;
nss_ncaa;Nintendo Super System - NCAA Basketball;
nss_skin;Nintendo Super System - Skins Game;
nss_lwep;Nintendo Super System - Lethal Weapon;
nss_smw;Nintendo Super System - Super Mario World;
nss_fzer;Nintendo Super System - F-Zero;
nss_sten;Nintendo Super System - Super Tennis;
seawolf;Sea Wolf;
gunfight;Gun Fight;
tornbase;Tornado Baseball;
280zzzap;Datsun 280 Zzzap;
maze;Amazing Maze;
boothill;Boot Hill;
checkmat;Checkmate;
desertgu;Desert Gun;
dplay;Double Play;
lagunar;Laguna Racer;a
gmissile;Guided Missile;
m4;M-4;
clowns;Clowns (rev. 2);
clowns1;Clowns (rev. 1);
einnings;Extra Inning;
shuffle;Shuffleboard;a
dogpatch;Dog Patch;
spcenctr;Space Encounters;
phantom2;Phantom II;
bowler;4 Player Bowling Alley;a
invaders;Space Invaders;a
blueshrk;Blue Shark;
invad2ct;Space Invaders II (Midway, cocktail);a
invadpt2;Space Invaders Part II (Taito);a
invaddlx;Space Invaders Deluxe;a
moonbase;Moon Base;a
earthinv;Super Earth Invasion;a
spaceatt;Space Attack;a
spaceat2;Space Attack II;a
sinvzen;Super Invaders (Zenitone-Microsec);a
superinv;Super Invaders;a
sstrangr;Space Stranger;a
sstrngr2;Space Stranger 2;a
sinvemag;Super Invaders (EMAG);a
jspecter;Jatre Specter (set 1);a
jspectr2;Jatre Specter (set 2);a
invrvnge;Invader's Revenge;a
invrvnga;Invader's Revenge (Dutchford);a
galxwars;Galaxy Wars (Universal set 1);a
galxwar2;Galaxy Wars (Universal set 2);a
galxwart;Galaxy Wars (Taito[Q]);a
starw;Star Wars;a
lrescue;Lunar Rescue;a
grescue;Galaxy Rescue;a
desterth;Destination Earth;a
cosmicmo;Cosmic Monsters;a
rollingc;Rolling Crash - Moon Base;a
sheriff;Sheriff;a
bandido;Bandido;a
ozmawars;Ozma Wars (set 1);a
ozmawar2;Ozma Wars (set 2);a
solfight;Solar Fight;a
spaceph;Space Phantoms;a
schaser;Space Chaser;a
schasrcv;Space Chaser (CV version);a
lupin3;Lupin III;a
helifire;HeliFire (revision B);a
helifira;HeliFire (revision A);a
spacefev;Space Fever (New Ver.);a
sfeverbw;Space Fever High Splitter (set 1);a
spclaser;Space Laser;a
laser;Laser;a
spcewarl;Space War (Leijac);a
polaris;Polaris (set 1);a
polarisa;Polaris (set 2);a
ballbomb;Balloon Bomber;a
m79amb;M79 Ambush;
alieninv;Alien Invasion Part II;a
tst_invd;Space Invaders Test ROM;
sitv;Space Invaders (TV Version);a
sicv;Space Invaders (CV Version);a
sisv;Space Invaders (SV Version);a
sisv2;Space Invaders (SV Version 2);a
spacewr3;Space War Part 3;a
invaderl;Space Invaders (Logitec);a
yosakdon;Yosaku To Donbee (bootleg);a
spceking;Space King;a
spcewars;Space War (Sanritsu);a
cosmo;Cosmo;a
sspeedr;Super Speed Race;a
sflush;Straight Flush;a
lazercmd;Lazer Command;
bbonk;Bigfoot Bonkers;
deadeye;Dead Eye;
gypsyjug;Gypsy Juggler;
minferno;Inferno (S2650);
medlanes;Meadows Lanes;
cosmos;Cosmos;a
darkwar;Dark Warrior;a
spacefrt;Space Fortress;a
8ball;Video Eight Ball;a
8ball1;Video Eight Ball (Rev.1);a
logger;Logger;a
dazzler;Dazzler;a
wallst;Wall Street;a
radarzon;Radar Zone;a
radarzn1;Radar Zone (Rev.1);a
radarznt;Radar Zone (Tuni);a
outline;Outline;a
goldbug;Gold Bug;a
heartatk;Heart Attack;a
hunchbak;Hunchback;a
superbik;Superbike;a
hero;Hero;a
huncholy;Hunchback Olympic;a
seawolf2;Sea Wolf II;
spacezap;Space Zap;
ebases;Extra Bases;
wow;Wizard of Wor;
gorf;Gorf;a
gorfpgm1;Gorf (Program 1);a
robby;Robby Roto;
profpac;Professor PacMan;
solarfox;Solar Fox;a
kick;Kick (upright);a
kicka;Kick (cocktail);a
shollow;Satan's Hollow (set 1);a
shollow2;Satan's Hollow (set 2);a
tron;Tron (set 1);a
tron2;Tron (set 2);a
kroozr;Kozmik Kroozr;
domino;Domino Man;
wacko;Wacko;
twotiger;Two Tigers;
twotigra;Two Tigers (dedicated);
journey;Journey;a
tapper;Tapper (Budweiser);
tappera;Tapper (alternate);
sutapper;Tapper (Suntory);
rbtapper;Tapper (Root Beer);
timber;Timber;
dotron;Discs of Tron (Upright);
dotrona;Discs of Tron (Upright alternate);
dotrone;Discs of Tron (Environmental);
demoderb;Demolition Derby;
demoderm;Demolition Derby (2-Player Mono Board Version);
sarge;Sarge;
rampage;Rampage (revision 3);
rampage2;Rampage (revision 2);
powerdrv;Power Drive;
stargrds;Star Guards;
maxrpm;Max RPM;
spyhunt;Spy Hunter;a
turbotag;Turbo Tag (prototype);a
crater;Crater Raider;
zwackery;Zwackery;
xenophob;Xenophobe;
spyhunt2;Spy Hunter 2 (rev 2);
spyhnt2a;Spy Hunter 2 (rev 1);
blasted;Blasted;
archrivl;Arch Rivals (rev 4.0);
archriv2;Arch Rivals (rev 2.0);
trisport;Tri-Sports;a
pigskin;Pigskin 621AD;
sentetst;Sente Diagnostic Cartridge;
cshift;Chicken Shift;
gghost;Goalie Ghost;
hattrick;Hat Trick;
otwalls;Off the Wall (Sente);
snakepit;Snake Pit;
snakjack;Snacks'n Jaxson;
stocker;Stocker;
triviag1;Trivial Pursuit (Genus I);
triviag2;Trivial Pursuit (Genus II);
triviasp;Trivial Pursuit (All Star Sports Edition);
triviayp;Trivial Pursuit (Young Players Edition);
triviabb;Trivial Pursuit (Baby Boomer Edition);
gimeabrk;Gimme A Break;
minigolf;Mini Golf (set 1);
minigol2;Mini Golf (set 2);
toggle;Toggle (prototype);
nametune;Name That Tune;
nstocker;Night Stocker;
sfootbal;Street Football;
spiker;Spiker;
stompin;Stompin';
rescraid;Rescue Raider;
rescrdsa;Rescue Raider (Stand-Alone);
grudge;Grudge Match (prototype);
shrike;Shrike Avenger (prototype);
gridlee;Gridlee;
andromed;Andromeda (Japan[Q]);a
ipminvad;IPM Invader;a
skychut;Sky Chuter;a
spacbeam;Space Beam;a
greenber;Green Beret (Irem);a
redalert;Red Alert;a
demoneye;Demoneye-X;a
olibochu;Oli-Boo-Chu;a
mpatrol;Moon Patrol;
mpatrolw;Moon Patrol (Williams);
troangel;Tropical Angel;
yard;10 Yard Fight (Japan);
vsyard;10 Yard Fight (Vs. version World, 11-05-84);
vsyard2;10 Yard Fight (Vs. version Japan, set 2);
travrusa;Traverse USA - Zippy Race;a
motorace;MotoRace USA;a
shtrider;Shot Rider;a
wilytowr;Wily Tower;
atomboy;Atomic Boy;
kungfum;Kung-Fu Master;
kungfud;Kung-Fu Master (Data East);
spartanx;Spartan X (Japan);
kungfub;Kung-Fu Master (bootleg set 1);
kungfub2;Kung-Fu Master (bootleg set 2);
battroad;The Battle-Road;a
ldrun;Lode Runner (set 1);
ldruna;Lode Runner (set 2);
ldrun2;Lode Runner II - The Bungeling Strikes Back;
ldrun3;Lode Runner III - The Golden Labyrinth;
ldrun3jp;Lode Runner III - Majin No Fukkatsu;
ldrun4;Lode Runner IV - Teikoku Karano Dasshutsu;
lotlot;Lot Lot;
kidniki;Kid Niki - Radical Ninja (US);
yanchamr;Kaiketsu Yanchamaru (Japan);
spelunkr;Spelunker;
spelnkrj;Spelunker (Japan);
spelunk2;Spelunker II;
horizon;Horizon;
youjyudn;Youjyuden (Japan);a
vigilant;Vigilante (World);
vigilntu;Vigilante (US);
vigilntj;Vigilante (Japan);
kikcubic;Meikyu Jima (Japan);
rtype;R-Type (Japan);
rtypepj;R-Type (Japan prototype);
rtypeu;R-Type (US);
bchopper;Battle Chopper;
mrheli;Mr. HELI no Dai-Bouken;
nspirit;Ninja Spirit;
nspiritj;Saigo no Nindou (Japan);
imgfight;Image Fight (Japan);a
loht;Legend of Hero Tonma;
xmultipl;X Multiply (Japan);
dbreed;Dragon Breed;
rtype2;R-Type II;
rtype2j;R-Type II (Japan);
majtitle;Major Title (Japan);
hharry;Hammerin' Harry (World);
hharryu;Hammerin' Harry (US);
dkgensan;Daiku no Gensan (Japan);
dkgenm72;Daiku no Gensan (Japan, M72);
poundfor;Pound for Pound (World);a
poundfou;Pound for Pound (US);a
airduel;Air Duel (Japan);a
cosmccop;Cosmic Cop (World);
gallop;Gallop - Armed police Unit (Japan);
kengo;Ken-Go;
sichuan2;Sichuan II (hack[Q]) (set 1);
sichuana;Sichuan II (hack[Q]) (set 2);
shisen;Shisensho - Joshiryo-Hen (Japan);
matchit;Match It;
hasamu;Hasamu (Japan);
dynablst;Dynablaster (World);
dynablsb;Dynablaster (bootleg);
bombrman;Bomberman (Japan);
bbmanw;Bomber Man World (World);
bbmanwj;Bomber Man World (Japan);
atompunk;New Atomic Punk - Global Quest (US);
quizf1;Quiz F-1 1,2finish;
riskchal;Risky Challenge;
gussun;Gussun Oyoyo (Japan);
shisen2;Shisensho II;
gunforce;Gunforce - Battle Fire Engulfed Terror Island (World);
gunforcu;Gunforce - Battle Fire Engulfed Terror Island (US);
gunforcj;Gunforce - Battle Fire Engulfed Terror Island (Japan);
bmaster;Blade Master (World);
lethalth;Lethal Thunder (World);a
thndblst;Thunder Blaster (Japan);a
uccops;Undercover Cops (World);
uccopsar;Undercover Cops (Alpha Renewal Version);
uccopsj;Undercover Cops (Japan);
mysticri;Mystic Riders (World);
gunhohki;Gun Hohki (Japan);
majtitl2;Major Title 2 (World);
skingame;The Irem Skins Game (US set 1);
skingam2;The Irem Skins Game (US set 2);
hook;Hook (World);
hooku;Hook (US);
hookj;Hook (Japan);
rtypeleo;R-Type Leo (World rev. C);
rtypelej;R-Type Leo (Japan rev. D);
inthunt;In The Hunt (World);
inthuntu;In The Hunt (US);
kaiteids;Kaitei Daisensou (Japan);
nbbatman;Ninja Baseball Batman (US);
leaguemn;Yakyuu Kakutou League-Man (Japan);
ssoldier;Superior Soldiers (US);
psoldier;Perfect Soldiers (Japan);
dsccr94j;Dream Soccer '94 (Japan);
gunforc2;Gunforce 2 (US);
geostorm;Geostorm (Japan);
firebarr;Fire Barrel (Japan);a
dsoccr94;Dream Soccer '94;
wpksoc;World PK Soccer;
reactor;Reactor;
mplanets;Mad Planets;a
mplanuk;Mad Planets (UK);a
qbert;Q*bert (US set 1);a
qbertjp;Q*bert (Japan);a
myqbert;Mello Yello Q*bert;a
qberttst;Q*bert (early test version);a
insector;Insector (prototype);
krull;Krull;a
sqbert;Faster, Harder, More Challenging Q*bert (prototype);a
mach3;M.A.C.H. 3;
usvsthem;Us vs. Them;
3stooges;The Three Stooges In Brides Is Brides;
qbertqub;Q*bert's Qubes;a
screwloo;Screw Loose (prototype);
curvebal;Curve Ball;a
qix;Qix (set 1);a
qixa;Qix (set 2);a
qixb;Qix (set 3);a
qix2;Qix II (Tournament);a
sdungeon;Space Dungeon;a
elecyoyo;The Electric Yo-Yo (set 1);a
elecyoy2;The Electric Yo-Yo (set 2);a
kram;Kram (set 1);
kram2;Kram (set 2);
kram3;Kram (encrypted);
zookeep;Zoo Keeper (set 1);
zookeep2;Zoo Keeper (set 2);
zookeep3;Zoo Keeper (set 3);
slither;Slither (set 1);a
slithera;Slither (set 2);a
complexx;Complex X;a
spaceskr;Space Seeker;
spacecr;Space Cruiser;a
junglek;Jungle King (Japan);
junglkj2;Jungle King (Japan, earlier);
jungleh;Jungle Hunt (US);
junglhbr;Jungle Hunt (Brazil);
piratpet;Pirate Pete;
alpine;Alpine Ski (set 1);a
alpinea;Alpine Ski (set 2);a
timetunl;Time Tunnel;
wwestern;Wild Western (set 1);a
wwester1;Wild Western (set 2);a
frontlin;Front Line;a
elevator;Elevator Action;
elevatob;Elevator Action (bootleg);
tinstar;The Tin Star;
waterski;Water Ski;a
bioatack;Bio Attack;a
hwrace;High Way Race;a
sfposeid;Sea Fighter Poseidon;
kikstart;Kick Start Wheelie King;
crbaloon;Crazy Balloon (set 1);a
crbalon2;Crazy Balloon (set 2);a
sbowling;Strike Bowling;a
grchamp;Grand Champion;a
marinedt;Marine Date;a
bking;Birdie King;a
bking2;Birdie King 2;a
bking3;Birdie King 3;a
chaknpop;Chack'n Pop;
josvolly;Joshi Volleyball;a
gsword;Great Swordsman;
pitnrun;Pit and Run;a
lkage;The Legend of Kage;
lkageb;The Legend of Kage (bootleg set 1);
lkageb2;The Legend of Kage (bootleg set 2);
lkageb3;The Legend of Kage (bootleg set 3);
msisaac;Metal Soldier Isaac II;a
retofinv;Return of the Invaders;a
retofin1;Return of the Invaders (bootleg set 1);a
retofin2;Return of the Invaders (bootleg set 2);a
fightrol;Fighting Roller;a
rollace;Roller Aces (set 1);a
rollace2;Roller Aces (set 2);a
vsgongf;VS Gong Fight;a
ringfgt;Ring Fighter (set 1);a
ringfgt2;Ring Fighter (set 2);a
fieldday;Field Day;
undoukai;The Undoukai (Japan);
40love;Forty-Love;
tsamurai;Samurai Nihon-ichi (set 1);a
tsamura2;Samurai Nihon-ichi (set 2);a
nunchaku;Nunchackun;a
yamagchi;Go Go Mr. Yamaguchi - Yuke Yuke Yamaguchi-kun;a
m660;Mission 660 (US);a
m660j;Mission 660 (Japan);a
m660b;Mission 660 (bootleg);a
alphaxz;The Alphax Z (Japan);a
buggychl;Buggy Challenge;a
buggycht;Buggy Challenge (Tecfri);a
ssrj;Super Speed Race Junior (Japan);
bigevglf;Big Event Golf;a
flstory;The FairyLand Story;
flstoryj;The FairyLand Story (Japan);
onna34ro;Onna Sansirou - Typhoon Gal (set 1);
onna34ra;Onna Sansirou - Typhoon Gal (set 2);
gladiatr;Gladiator (US);
ogonsiro;Ohgon no Siro (Japan);
nycaptor;N.Y. Captor;
cyclshtg;Cycle Shooting;a
benberob;Ben Bero Beh (Japan);
halleys;Halley's Comet (US);a
halleysc;Halley's Comet (Japan set 1);a
halleycj;Halley's Comet (Japan set 2);a
lsasquad;Land Sea Air Squad - Riku Kai Kuu Saizensen;a
storming;Storming Party - Riku Kai Kuu Saizensen;a
tokio;Tokio - Scramble Formation;a
tokiob;Tokio - Scramble Formation (bootleg);a
bublbobl;Bubble Bobble;
bublbob1;Bubble Bobble (older);
bublbobr;Bubble Bobble (US with mode select);
bubbobr1;Bubble Bobble (US);
bublboblp;Bubble Bobble (prototype on Tokio hardware);
boblbobl;Bobble Bobble;
sboblbob;Super Bobble Bobble;
bublboblu;Bubble Bobble (Ultra Version)(USA);
bublcave;Bubble Bobble: Lost Cave V1.2;
missb2;Miss Bubble 2;
kikikai;KiKi KaiKai;a
kicknrun;Kick and Run;
mexico86;Mexico 86;
darius;Darius (World);
dariusj;Darius (Japan);
dariuso;Darius (Japan old version);
dariuse;Darius (Extra) (Japan);
rastan;Rastan (World);
rastanu;Rastan (US set 1);
rastanu2;Rastan (US set 2);
rastsaga;Rastan Saga (Japan);
topspeed;Top Speed (World);
topspedu;Top Speed (US);
fullthrl;Full Throttle (Japan);
opwolf;Operation Wolf (US);
opwolfb;Operation Bear;
othunder;Operation Thunderbolt (World);
othundu;Operation Thunderbolt (US);
rainbow;Rainbow Islands (new version);
rainbowo;Rainbow Islands (old version);
rainbowe;Rainbow Islands (Extra);
